Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
978	6	165026523	165026829	306	1	1	0	1	60	0	0	60	60	0	0	0	0	0	13.5	12.020815	5	22	0	0	0	0	-13.5	12.020815	-22	-5	1.487013	0.507109	1	60	0	0	60	60	0	0	0	0	0	22	0	22	22	6	8.485281	0	12	-16	8.485281	-22	-10	1.487013	0.507109	1	60	0	0	60	60	0	0	0	0	0	22	0	22	22	6	8.485281	0	12	-16	8.485281	-22	-10	0	0	0	0	0	0.286645	1	0	1.487013	0.507109	1	60	0	0	60	60	0	0	0	0	0	22	0	22	22	6	8.485281	0	12	-16	8.485281	-22	-10	2	0	1	60	0	0	60	60	0	0	0	0	0	22	0	22	22	6	8.485281	0	12	-16	8.485281	-22	-10
979	6	165559362	165560161	799	1	41.571429	0.49558	0	60	0	0	60	60	3.195652	15.154933	0.043478	0	0	1.26087	1.254942	0	3	0.608696	0.93043	0	2	-0.652174	0.947919	-2	0	40.783476	1.100057	0	60	0	0	60	60	3.12766	14.996546	0.042553	0	0	1.234043	1.271985	0	3	0.553191	0.904302	0	2	-0.680851	0.934982	-2	0	40.146067	0.999944	0	60	0	0	60	60	3.0625	14.843017	0.041667	0	0	1.208333	1.270924	0	3	0.541667	0.898186	0	2	-0.666667	0.930187	-2	0	2	0	0	0	0	0.4475	0.55125	0	39.549858	0.552598	0	60	0	0	60	60	1.72093	11.284894	0.023256	0	0	1.302326	1.300822	0	3	0.55814	0.907701	0	2	-0.744186	0.928209	-2	0	37.954416	0.208879	0	60	0	0	60	60	0	0	0	0	0	1.292683	1.289261	0	3	0.536585	0.89715	0	2	-0.756098	0.942881	-2	0
980	6	166698397	166698724	327	1	10.14	0.772263	0	58.62963	4.985735	0	60	60	500.703704	883.390097	0.296296	0	2396	3.703704	18.455382	0	1	0	0	0	0	-3.703704	18.455382	-1	0	8.419453	0.494221	0	58.62963	4.985735	0	60	60	408.444444	864.895829	0.222222	0	2396	3.703704	18.455382	0	1	0	0	0	0	-3.703704	18.455382	-1	0	8.419453	0.494221	0	58.62963	4.985735	0	60	60	408.444444	864.895829	0.222222	0	2396	3.703704	18.455382	0	1	0	0	0	0	-3.703704	18.455382	-1	0	0	0	0	3	0.009146	0.378049	0	0	8.419453	0.494221	0	58.62963	4.985735	0	60	60	408.444444	864.895829	0.222222	0	2396	3.703704	18.455382	0	1	0	0	0	0	-3.703704	18.455382	-1	0	7.57265	0.820971	0	57.703704	6.735753	0	44	60	383.296296	866.596251	0.185185	0	2396	0.148148	0.601518	0	0	0	0	0	0	-0.148148	0.601518	0	0
981	6	169025511	169025823	312	1	14.44	0.698422	0	60	0	0	60	60	0	0	0	0	0	7.375	7.796367	0	20	3.6875	3.893905	0	10	-3.6875	6.740116	-14	6	13.082803	1.418552	0	60	0	0	60	60	0	0	0	0	0	6.588235	7.937717	0	20	3.470588	3.874881	0	10	-3.117647	6.603809	-14	6	13.082803	1.418552	0	60	0	0	60	60	0	0	0	0	0	6.588235	7.937717	0	20	3.470588	3.874881	0	10	-3.117647	6.603809	-14	6	0	2	0.00639	1	0.003195	0.549521	0	0.4377	13.082803	1.418552	0	60	0	0	60	60	0	0	0	0	0	6.588235	7.937717	0	20	3.470588	3.874881	0	10	-3.117647	6.603809	-14	6	12.34188	0.933464	0	60	0	0	60	60	0	0	0	0	0	3.571429	6.767732	0	17	2.857143	3.57033	0	6	-0.714286	5.99267	-7	6
982	6	169331658	169331980	322	1	18.614286	5.541438	0	53.538462	18.252081	0	5	60	130.615385	375.867325	0.153846	0	795	0.038462	0.196116	0	0	0	0	0	0	-0.038462	0.196116	0	0	3.654321	1.866508	0.777778	60	0	0	60	60	518.9	904.565635	0.4	0	1389	0.7	2.213594	0	0	5.1	16.127616	0	0	4.4	13.914022	0	0	3.654321	1.866508	0.777778	60	0	0	60	60	518.9	904.565635	0.4	0	1389	0.7	2.213594	0	0	5.1	16.127616	0	0	4.4	13.914022	0	0	0	1	0.003096	26	0.080495	0.575851	0	0	3.654321	1.866508	0.777778	60	0	0	60	60	518.9	904.565635	0.4	0	1389	0.7	2.213594	0	0	5.1	16.127616	0	0	4.4	13.914022	0	0	1.441595	0.497286	1	49	24.596748	0	5	60	756	1147.750191	0.4	0	2591	3.6	5.128353	0	11	20.4	27.93385	0	51	16.8	23.047776	0	44
983	6	170208837	170209065	228	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.004367	0.60262	0	0.240175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	60	0	0	60	60	0	0	0	0	0	79	0	79	79	2	0	2	2	-77	0	-77	-77
984	6	170214777	170215112	335	1	22.125714	1.221194	0	58.064516	10.776318	0.032258	60	60	154.290323	439.561918	0.16129	0	500	6.83871	20.596273	0	1	1.548387	0.850047	0	2	-5.290323	20.461661	-1	2	26.198813	0.767028	0	60	0	0	60	60	117.428571	382.71684	0.107143	0	500	7.642857	21.55306	0	41	1.714286	0.712697	0	2	-5.928571	21.469925	-39	2	26.198813	0.767028	0	60	0	0	60	60	117.428571	382.71684	0.107143	0	500	7.642857	21.55306	0	41	1.714286	0.712697	0	2	-5.928571	21.469925	-39	2	1	0	0	0	0	0.330357	0.949405	0	26.198813	0.767028	0	60	0	0	60	60	117.428571	382.71684	0.107143	0	500	7.642857	21.55306	0	41	1.714286	0.712697	0	2	-5.928571	21.469925	-39	2	26.877493	0.328339	0	60	0	0	60	60	117.428571	382.71684	0.107143	0	500	7.642857	21.55306	0	41	1.714286	0.712697	0	2	-5.928571	21.469925	-39	2
985	6	170938859	170938966	107	1	3	0	1	1	1	0.333333	0	2	0	0	0	0	0	8	0	8	8	1.666667	0.57735	1	2	-6.333333	0.57735	-7	-6	3	0	1	1	1	0.333333	0	2	0	0	0	0	0	8	0	8	8	1.666667	0.57735	1	2	-6.333333	0.57735	-7	-6	3	0	1	1	1	0.333333	0	2	0	0	0	0	0	8	0	8	8	1.666667	0.57735	1	2	-6.333333	0.57735	-7	-6	0	0	0	0	0	0.435185	1	0	3	0	1	1	1	0.333333	0	2	0	0	0	0	0	8	0	8	8	1.666667	0.57735	1	2	-6.333333	0.57735	-7	-6	3.524217	0.533303	1	1.5	1.290994	0.25	0	3	0	0	0	0	0	6.5	3	2	8	1.5	0.57735	1	2	-5	2.708013	-7	-1
986	7	44501	51966	7465	2	20.928571	1.312508	0	58.148148	9.622504	0	60	60	65	192.594233	0.148148	0	431	0.481481	0.975483	0	3	0.074074	0.3849	0	0	-0.407407	1.083416	-3	0	18.529915	1.59592	0	60	0	0	60	60	1.5	7.348469	0.041667	0	0	0.458333	1.020621	0	3	0.083333	0.408248	0	0	-0.375	1.13492	-3	0	13.585682	6.854185	0.425127	60	0	0	60	60	30.590909	197.438282	0.045455	0	0	0.25	0.781323	0	1	0.295455	0.553196	0	1	0.045455	1.033273	-1	1	0	12	0.001607	9	0.001205	0.461425	0.651755	0.004152	11.669516	0.471059	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0.75	0.621582	0	1	0.75	0.621582	0	1	11.951567	0.214986	0	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0.692308	0.630425	0	1	0.692308	0.630425	0	1
987	7	150232	151737	1505	2	20.065714	1.272914	0	60	0	0	60	60	2.083333	9.586751	0.041667	0	0	0.75	0.607919	0	1	4.041667	2.422345	0	6	3.291667	2.031901	0	5	22	0	0	60	0	0	60	60	2.272727	10.010384	0.045455	0	0	0.681818	0.5679	0	1	3.909091	2.486326	0	6	3.227273	2.091521	0	5	23.130723	1.190725	0	60	0	0	60	60	3.16129	11.849323	0.064516	0	0	0.483871	0.569852	0	1	2.774194	2.753297	0	6	2.290323	2.297731	0	5	1	0	0	0	0	0.561753	0.453519	0	24.364672	1.726534	0	60	0	0	60	60	3.5	12.440972	0.071429	0	3	0.464286	0.576204	0	1	2.5	2.755466	0	6	2.035714	2.268662	0	5	27.430199	0.495811	0	60	0	0	60	60	3.5	12.440972	0.071429	0	3	0.428571	0.57275	0	1	2.285714	2.706058	0	6	1.857143	2.223016	0	5
988	7	2782556	2782879	323	1	42.828571	0.377423	0	60	0	0	60	60	0	0	0	0	0	3.818182	4.86694	0	6	0.477273	1.57729	0	1	-3.340909	5.135119	-6	0	42.846154	0.361358	0	60	0	0	60	60	0	0	0	0	0	3.386364	4.298274	0	5	0.477273	1.57729	0	1	-2.909091	4.55365	-5	0	42.846154	0.361358	0	60	0	0	60	60	0	0	0	0	0	3.386364	4.298274	0	5	0.477273	1.57729	0	1	-2.909091	4.55365	-5	0	2	1	0.003086	0	0	0.509259	0.873457	0	42.846154	0.361358	0	60	0	0	60	60	0	0	0	0	0	3.386364	4.298274	0	5	0.477273	1.57729	0	1	-2.909091	4.55365	-5	0	42.396011	1.720427	0	60	0	0	60	60	0	0	0	0	0	3.295455	4.327197	0	5	0.477273	1.57729	0	1	-2.818182	4.571259	-5	0
989	7	3904529	3906245	1716	2	59.725714	1.347468	0	60	0	0	60	60	0.825397	4.871046	0.031746	0	0	0.619048	0.905691	0	2	0.079365	0.272479	0	0	-0.539683	0.858081	-2	0	57.430199	0.628012	0	60	0	0	60	60	0.881356	5.031229	0.033898	0	0	0.677966	0.918032	0	2	0.084746	0.280894	0	0	-0.59322	0.873334	-2	0	49.189756	6.622799	0	59.967742	0.254	0	60	60	0.83871	4.909654	0.032258	0	0	0.677419	0.901259	0	2	0.080645	0.274512	0	0	-0.596774	0.858128	-2	0	2	0	0	1	0.000582	0.466511	0.366919	0	39.418803	2.729435	0	59.955556	0.298142	0	60	60	1.155556	5.748342	0.044444	0	0	0.733333	0.863397	0	2	0.066667	0.252262	0	0	-0.666667	0.768706	-2	0	33.381766	1.609652	0	60	0	0	60	60	0	0	0	0	0	0.918919	0.893755	0	2	0.081081	0.276725	0	0	-0.837838	0.799775	-2	0
990	7	4437198	4437885	687	1	19.328571	2.436126	0	60	0	0	60	60	0	0	0	0	0	0.681818	0.838727	0	2	0.454545	1.056827	0	2	-0.227273	1.306825	-1	2	11.592593	1.111936	0	60	0	0	60	60	0	0	0	0	0	0.3125	0.60208	0	1	1.375	1.746425	0	4	1.0625	1.806239	-1	4	12.268505	1.872897	0	60	0	0	60	60	0	0	0	0	0	0.291667	0.624094	0	1	1.916667	1.815792	0	4	1.625	2.039022	-1	4	0	0	0	0	0	0.268895	0	0	12.897436	2.205388	0	60	0	0	60	60	0	0	0	0	0	0.263158	0.653376	0	2	2.421053	1.709964	0	4	2.157895	1.951158	-1	4	24.868946	2.87947	0	58.033333	10.771877	0	60	60	1.133333	6.207522	0.033333	0	0	0.3	0.876907	0	1	2.533333	1.756433	0	4	2.233333	2.07918	0	4
991	7	4453824	4454157	333	1	20.817143	0.467564	0	60	0	0	60	60	2.090909	8.562983	0.090909	0	0	8.727273	5.977592	0	15	0	0	0	0	-8.727273	5.977592	-15	0	21.665672	0.629978	0	60	0	0	60	60	1.84	8.0399	0.08	0	0	9.56	6.265514	0	18	0	0	0	0	-9.56	6.265514	-18	0	21.665672	0.629978	0	60	0	0	60	60	1.84	8.0399	0.08	0	0	9.56	6.265514	0	18	0	0	0	0	-9.56	6.265514	-18	0	1	0	0	0	0	0.473054	0.305389	0	21.665672	0.629978	0	60	0	0	60	60	1.84	8.0399	0.08	0	0	9.56	6.265514	0	18	0	0	0	0	-9.56	6.265514	-18	0	22.97151	2.916806	0.008547	60	0	0	60	60	1.533333	7.347218	0.066667	0	0	10.266667	5.12555	0	15	0	0	0	0	-10.266667	5.12555	-18	-3
992	7	6005552	6008141	2589	2	8.037143	2.235759	0.291429	1.2	0.632456	0.1	0	2	0	0	0	0	0	2.1	1.72884	0	4	0.3	0.483046	0	1	-1.8	1.873796	-5	0	4.849003	0.358557	1	1	0.707107	0.2	0	2	0	0	0	0	0	2.4	1.67332	0	4	0.4	0.547723	0	1	-2	1.870829	-4	1	5.685064	1.395388	0.435739	0.5	0.707107	0.6	0	1	0	0	0	0	0	1.2	1.686548	0	4	0.2	0.421637	0	1	-1	1.632993	-4	0	0	1	0.000386	3	0.001158	0.467568	0.694981	0	3.925926	1.052988	0.851852	0.166667	0.408248	0.833333	0	1	0	0	0	0	0	0.333333	0.816497	0	2	0	0	0	0	-0.333333	0.816497	-2	0	1.888889	0.764697	1	0.2	0.447214	0.8	0	1	0	0	0	0	0	1.4	3.130495	0	7	0.8	1.30384	0	3	-0.6	1.949359	-4	1
993	7	6536978	6544510	7532	2	15	0	0	60	0	0	60	60	1.8125	7.25	0.0625	0	0	6.25	6.276942	0	16	0.1875	0.543906	0	1	-6.0625	6.361014	-16	0	14.202279	0.485911	0	60	0	0	60	60	1.8125	7.25	0.0625	0	0	6.25	6.276942	0	16	0.1875	0.543906	0	1	-6.0625	6.361014	-16	0	6.196085	3.989279	0.636267	60	0	0	60	60	1.380952	6.328319	0.047619	0	0	4.809524	6.046644	0	8	0.142857	0.478091	0	0	-4.666667	6.07728	-8	0	0	3	0.000398	8	0.001062	0.579052	0.349263	0.015399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994	7	8261362	8261609	247	1	59.214286	0.881079	0	60	0	0	60	60	1.47541	9.106054	0.032787	0	0	0.836066	0.79959	0	2	0.52459	1.397695	0	3	-0.311475	1.133446	-1	1	59.253012	0.435613	0	60	0	0	60	60	1.451613	9.033049	0.032258	0	0	0.806452	0.806504	0	2	0.516129	1.387791	0	3	-0.290323	1.12187	-1	1	59.253012	0.435613	0	60	0	0	60	60	1.451613	9.033049	0.032258	0	0	0.806452	0.806504	0	2	0.516129	1.387791	0	3	-0.290323	1.12187	-1	1	2	0	0	0	0	0.447581	0	0	59.253012	0.435613	0	60	0	0	60	60	1.451613	9.033049	0.032258	0	0	0.806452	0.806504	0	2	0.516129	1.387791	0	3	-0.290323	1.12187	-1	1	59.820513	0.43978	0	60	0	0	60	60	1.40625	8.892156	0.03125	0	0	0.71875	0.74469	0	2	0.390625	1.255049	0	1	-0.328125	1.084592	-1	0
995	7	8618783	8620180	1397	2	45.86	1.544136	0	60	0	0	60	60	2.6875	12.575146	0.0625	0	0	0.3125	0.948823	0	1	0.020833	0.144338	0	0	-0.291667	0.966642	-1	0	39.803419	1.978048	0	60	0	0	60	60	3	13.266499	0.069767	0	0	0.325581	0.993333	0	1	0.023256	0.152499	0	0	-0.302326	1.012655	-1	0	41.802001	2.814503	0	59.814815	1.360828	0	60	60	3.666667	13.358624	0.092593	0	0	0.314815	0.907497	0	1	0.018519	0.136083	0	0	-0.296296	0.924093	-1	0	2	0	0	0	0	0.425608	0.242489	0	42.894587	1.45906	0	60	0	0	60	60	4.304348	14.400416	0.108696	0	7	0.369565	0.974308	0	1	0.021739	0.147442	0	0	-0.347826	0.9937	-1	0	41.014245	0.562974	0	60	0	0	60	60	4.244444	14.55734	0.088889	0	0	0.333333	0.953463	0	1	0.022222	0.149071	0	0	-0.311111	0.972864	-1	0
996	7	8685789	8686006	217	1	3.788571	0.408906	1	60	0	0	60	60	0	0	0	0	0	5.4	3.04959	1	9	1.2	2.167948	0	5	-4.2	4.086563	-9	1	4.707763	0.455833	1	60	0	0	60	60	0	0	0	0	0	4.6	3.361547	1	9	1.2	2.167948	0	5	-3.4	4.037326	-9	1	4.707763	0.455833	1	60	0	0	60	60	0	0	0	0	0	4.6	3.361547	1	9	1.2	2.167948	0	5	-3.4	4.037326	-9	1	0	0	0	0	0	0.270642	1	0	4.707763	0.455833	1	60	0	0	60	60	0	0	0	0	0	4.6	3.361547	1	9	1.2	2.167948	0	5	-3.4	4.037326	-9	1	9.660969	2.299475	0.048433	60	0	0	60	60	0	0	0	0	0	3.538462	2.536907	1	7	2.076923	2.596842	0	5	-1.461538	2.961289	-6	1
997	7	10310415	10311757	1342	2	43.374286	3.359957	0	60	0	0	60	60	1.803922	10.033981	0.039216	0	0	4.392157	7.335062	0	18	2.313725	1.256825	1	4	-2.078431	6.737487	-14	2	34.529915	0.915635	0	60	0	0	60	60	2.3	11.309628	0.05	0	0	3.8	6.790642	0	17	2.5	1.281025	1	4	-1.3	6.169403	-13	2	26.629464	7.557744	0	58.238095	8.275175	0	60	60	2.190476	11.04147	0.047619	0	0	3.714286	6.6343	0	17	2.52381	1.27333	1	4	-1.190476	6.041475	-13	2	1	3	0.002234	2	0.001489	0.446016	1	0	15.48433	3.680708	0	56.636364	11.316004	0	60	60	0	0	0	0	0	3.045455	6.129377	0	17	2.863636	1.457181	2	5	-0.181818	5.577475	-12	4	10.279202	0.610943	0	51.846154	16.066768	0	28	60	0	0	0	0	0	2.538462	4.97687	0	9	3.307692	1.652504	2	5	0.769231	4.918568	-7	4
998	7	10484929	10486762	1833	2	5	0	1	60	0	0	60	60	0	0	0	0	0	3.2	3.34664	1	9	5.2	5.890671	0	12	2	4.84768	-2	10	4.846154	0.361316	1	60	0	0	60	60	4.666667	11.430952	0.166667	0	28	2.833333	3.125167	1	9	4.333333	5.680376	0	12	1.5	4.505552	-2	10	10.746049	4.236574	0.240327	60	0	0	60	60	1.4	6.26099	0.05	0	0	9	11.521148	1	26	2.5	3.818239	0	10	-6.5	11.236688	-26	1	0	1	0.000545	15	0.008179	0.291167	1	0	16.22792	0.92546	0	60	0	0	60	60	1.647059	6.790998	0.058824	0	0	10.235294	12.111613	1	28	2.764706	4.054772	0	11	-7.470588	11.964101	-26	3	20.048433	0.585971	0	60	0	0	60	60	1.333333	6.110101	0.047619	0	0	9.095238	11.206716	1	26	2.333333	3.759433	0	10	-6.761905	10.908276	-24	1
999	7	10804280	10804548	268	1	37.48	0.684164	0	60	0	0	60	60	0	0	0	0	0	3.871795	3.411895	0	6	0.205128	0.409074	0	1	-3.666667	3.466633	-6	0	36.437037	0.949329	0	60	0	0	60	60	0	0	0	0	0	3.589744	3.514765	0	6	0.230769	0.426833	0	1	-3.358974	3.572462	-6	0	36.437037	0.949329	0	60	0	0	60	60	0	0	0	0	0	3.589744	3.514765	0	6	0.230769	0.426833	0	1	-3.358974	3.572462	-6	0	2	0	0	0	0	0.327138	0.304833	0	36.437037	0.949329	0	60	0	0	60	60	0	0	0	0	0	3.589744	3.514765	0	6	0.230769	0.426833	0	1	-3.358974	3.572462	-6	0	36.88604	0.516697	0	60	0	0	60	60	0	0	0	0	0	3.487179	3.560542	0	6	0.25641	0.442359	0	1	-3.230769	3.637969	-6	0
1000	7	11846090	11852538	6448	2	49.685714	1.97653	0	60	0	0	60	60	0	0	0	0	0	3.192308	4.073051	0	4	0.019231	0.138675	0	0	-3.173077	4.013317	-4	0	50.532764	0.79888	0	60	0	0	60	60	0	0	0	0	0	3.169811	4.03702	0	4	0.018868	0.137361	0	0	-3.150943	3.977805	-4	0	40.779225	7.570065	0.00062	60	0	0	60	60	0.461538	3.222517	0.021978	0	0	4.010989	5.00332	0	13	0.296703	0.888125	0	1	-3.714286	4.447935	-12	0	2	10	0.001551	0	0	0.347341	0.164832	0.026051	24.116809	3.866416	0	60	0	0	60	60	1.235294	5.22847	0.058824	0	0	8.323529	5.958038	2	16	0.794118	1.320684	0	3	-7.529412	5.275646	-15	-2	27.407407	3.647598	0	60	0	0	60	60	1.2	5.155237	0.057143	0	0	11.257143	4.118415	6	16	1.485714	1.336621	0	4	-9.771429	3.773637	-15	-6
1001	7	13941017	13941282	265	1	38.371429	4.462423	0	60	0	0	60	60	0.333333	2.44949	0.018519	0	0	1.740741	1.519498	0	4	0.685185	2.773351	0	0	-1.055556	2.71555	-4	0	46.161049	0.513264	0	60	0	0	60	60	0.375	2.598076	0.020833	0	0	1.854167	1.55727	0	4	0.770833	2.933588	0	0	-1.083333	2.871973	-4	0	46.161049	0.513264	0	60	0	0	60	60	0.375	2.598076	0.020833	0	0	1.854167	1.55727	0	4	0.770833	2.933588	0	0	-1.083333	2.871973	-4	0	2	0	0	0	0	0.357143	0	0	46.161049	0.513264	0	60	0	0	60	60	0.375	2.598076	0.020833	0	0	1.854167	1.55727	0	4	0.770833	2.933588	0	0	-1.083333	2.871973	-4	0	48.498575	1.866815	0	60	0	0	60	60	0.327273	2.42712	0.018182	0	0	1.636364	1.567773	0	4	0.690909	2.74788	0	0	-0.945455	2.704031	-4	0
1002	7	14308566	14308886	320	1	36.457143	0.648686	0	60	0	0	60	60	35.902439	216.014907	0.073171	0	0	2.780488	2.091796	0	6	3.02439	11.203767	0	4	0.243902	11.128298	-5	3	37.018634	0.800872	0	60	0	0	60	60	35.902439	216.014907	0.073171	0	0	2.731707	2.145045	0	6	3.02439	11.203767	0	4	0.292683	11.124846	-5	3	37.018634	0.800872	0	60	0	0	60	60	35.902439	216.014907	0.073171	0	0	2.731707	2.145045	0	6	3.02439	11.203767	0	4	0.292683	11.124846	-5	3	2	1	0.003115	1	0.003115	0.495327	1	0	37.018634	0.800872	0	60	0	0	60	60	35.902439	216.014907	0.073171	0	0	2.731707	2.145045	0	6	3.02439	11.203767	0	4	0.292683	11.124846	-5	3	37.951567	0.550783	0	60	0	0	60	60	32.711111	206.221155	0.066667	0	0	2.577778	2.16888	0	6	2.888889	10.703063	0	4	0.311111	10.640451	-5	4
1003	7	15949181	15949346	165	1	47.94	5.227692	0	60	0	0	60	60	0.444444	3.265986	0.018519	0	0	8.518519	7.968667	0	17	0.925926	1.611888	0	4	-7.592593	7.769118	-17	0	45.203593	0.403881	0	60	0	0	60	60	0.5	3.464102	0.020833	0	0	8.895833	7.909702	0	17	1.041667	1.675332	0	4	-7.854167	7.726687	-17	0	45.203593	0.403881	0	60	0	0	60	60	0.5	3.464102	0.020833	0	0	8.895833	7.909702	0	17	1.041667	1.675332	0	4	-7.854167	7.726687	-17	0	2	0	0	0	0	0.403614	0	0	45.203593	0.403881	0	60	0	0	60	60	0.5	3.464102	0.020833	0	0	8.895833	7.909702	0	17	1.041667	1.675332	0	4	-7.854167	7.726687	-17	0	42.905983	0.944	0	60	0	0	60	60	0.510638	3.50076	0.021277	0	0	8.744681	7.924832	0	17	1.06383	1.686316	0	4	-7.680851	7.715333	-17	0
1004	7	16034306	16034623	317	1	53.88	0.781153	0	60	0	0	60	60	0.508772	3.841144	0.017544	0	0	0.087719	0.391002	0	0	2.508772	2.284441	0	5	2.421053	2.259483	0	5	52.818182	0.394357	0	60	0	0	60	60	0.527273	3.910359	0.018182	0	0	0.090909	0.397805	0	0	2.436364	2.291398	0	5	2.345455	2.262563	0	5	52.818182	0.394357	0	60	0	0	60	60	0.527273	3.910359	0.018182	0	0	0.090909	0.397805	0	0	2.436364	2.291398	0	5	2.345455	2.262563	0	5	2	1	0.003145	0	0	0.402516	1	0	52.818182	0.394357	0	60	0	0	60	60	0.527273	3.910359	0.018182	0	0	0.090909	0.397805	0	0	2.436364	2.291398	0	5	2.345455	2.262563	0	5	51.997151	0.053376	0	60	0	0	60	60	0.537037	3.9464	0.018519	0	0	0.092593	0.401343	0	0	2.407407	2.302734	0	5	2.314815	2.272262	0	5
1005	7	16214981	16215397	416	1	36.102857	0.387103	0	60	0	0	60	60	0	0	0	0	0	0.25	0.869718	0	1	0	0	0	0	-0.25	0.869718	-1	0	38.794872	0.95802	0	60	0	0	60	60	0	0	0	0	0	0.232558	0.840556	0	1	0	0	0	0	-0.232558	0.840556	-1	0	38.909091	0.940107	0	60	0	0	60	60	0	0	0	0	0	0.232558	0.840556	0	1	0	0	0	0	-0.232558	0.840556	-1	0	2	0	0	0	0	0.304556	0	0.100719	39.185185	0.665396	0	60	0	0	60	60	0	0	0	0	0	0.232558	0.840556	0	1	0	0	0	0	-0.232558	0.840556	-1	0	37.202279	1.628881	0	60	0	0	60	60	0	0	0	0	0	0.232558	0.840556	0	1	0	0	0	0	-0.232558	0.840556	-1	0
1006	7	17964785	17965123	338	1	51.18	2.192498	0	60	0	0	60	60	16.610169	102.621168	0.033898	0	0	0.355932	1.156134	0	1	0.745763	1.320831	0	1	0.389831	0.55761	0	1	48.367647	0.654109	0	60	0	0	60	60	18.490566	108.216418	0.037736	0	0	0.433962	1.232718	0	1	0.735849	1.388842	0	1	0.301887	0.638053	0	1	48.367647	0.654109	0	60	0	0	60	60	18.490566	108.216418	0.037736	0	0	0.433962	1.232718	0	1	0.735849	1.388842	0	1	0.301887	0.638053	0	1	2	0	0	0	0	0.377581	0.823009	0	48.367647	0.654109	0	60	0	0	60	60	18.490566	108.216418	0.037736	0	0	0.433962	1.232718	0	1	0.735849	1.388842	0	1	0.301887	0.638053	0	1	47.7151	1.304399	0	60	0	0	60	60	4.211538	30.369836	0.019231	0	0	0.346154	1.064298	0	1	0.653846	1.266222	0	1	0.307692	0.642863	0	1
