Index	Chr	Start	End	SV_size	SV_Cat	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
2533	11	34078248	34078817	569	1	13.482857	0.500421	0	60	0	0	60	60	0	0	0	0	0	1.066667	2.120198	0	5	0.133333	0.351866	0	1	-0.933333	2.051712	-4	0	15.022792	0.399348	0	60	0	0	60	60	0	0	0	0	0	1.352941	2.473388	0	7	0.117647	0.332106	0	1	-1.235294	2.437453	-7	0	15.399299	0.569641	0	60	0	0	60	60	0	0	0	0	0	1.352941	2.473388	0	7	0.117647	0.332106	0	1	-1.235294	2.437453	-7	0	0	0	0	0	0	0.324561	0	0	15.717949	0.450641	0	60	0	0	60	60	0	0	0	0	0	1.352941	2.473388	0	7	0.117647	0.332106	0	1	-1.235294	2.437453	-7	0	16.376068	0.485089	0	60	0	0	60	60	0	0	0	0	0	1.444444	2.43074	0	7	0.166667	0.383482	0	1	-1.277778	2.371536	-7	0
2534	11	35587966	35588597	631	1	64.865714	0.973412	0	60	0	0	60	60	0.202899	1.685402	0.014493	0	0	0.101449	0.73053	0	0	0.26087	0.760266	0	2	0.15942	1.023592	0	2	65.609687	0.909516	0	60	0	0	60	60	0	0	0	0	0	0.134328	0.756698	0	0	0.268657	0.770322	0	2	0.134328	1.057377	0	2	66.085308	1.02299	0	60	0	0	60	60	0	0	0	0	0	0.130435	0.745832	0	0	0.26087	0.760266	0	2	0.130435	1.041959	0	2	2	0	0	0	0	0.376582	0	0	66.54416	0.791139	0	60	0	0	60	60	0	0	0	0	0	0.132353	0.751206	0	0	0.235294	0.735408	0	2	0.102941	1.024181	0	2	65.079772	1.008204	0	60	0	0	60	60	0	0	0	0	0	0.132353	0.751206	0	0	0.205882	0.70306	0	0	0.073529	0.997253	0	0
2535	11	35854938	35855582	644	1	41.734286	2.326063	0	60	0	0	60	60	0.893617	5.184568	0.042553	0	0	2.021277	1.539189	0	4	1.170213	2.268107	0	3	-0.851064	2.431485	-3	1	47.111111	0.690066	0	59.78	1.555635	0	60	60	0.84	5.027922	0.04	0	0	2	1.551826	0	4	1.14	2.231591	0	3	-0.86	2.364793	-3	0	46.9613	0.684301	0	59.784314	1.540308	0	60	60	0.823529	4.978778	0.039216	0	0	2	1.536229	0	4	1.117647	2.214923	0	3	-0.882353	2.346462	-3	0	2	0	0	0	0	0.443411	0.837209	0	46.811966	0.589406	0	60	0	0	60	60	0.857143	5.07855	0.040816	0	0	2.040816	1.540552	0	4	1.163265	2.248582	0	3	-0.877551	2.386007	-3	1	45.464387	0.499442	0	60	0	0	60	60	0.893617	5.184568	0.042553	0	0	2.042553	1.573662	0	4	1	1.978141	0	3	-1.042553	2.136204	-3	0
2536	11	36393590	36394273	683	1	31.96	0.19624	0	58.125	10.606602	0.03125	60	60	1.96875	11.136932	0.03125	0	0	5.03125	6.581913	0	12	5.5	2.839809	2	8	0.46875	7.59025	-7	8	32.826211	0.379469	0	58.181818	10.444659	0.030303	60	60	1.909091	10.966892	0.030303	0	0	4.878788	6.53719	0	12	5.333333	2.954516	2	8	0.454545	7.471157	-7	8	33.167883	0.56415	0	58.333333	10	0.027778	60	60	8.027778	38.812727	0.055556	0	0	5	6.432063	0	13	5	3.051931	0	8	0	7.506188	-9	8	2	1	0.001462	0	0	0.426901	0.067251	0	33.501425	0.500712	0	58.333333	10	0.027778	60	60	8.027778	38.812727	0.055556	0	0	5	6.432063	0	13	5	3.051931	0	8	0	7.506188	-9	8	32.521368	0.691974	0	58.235294	10.289915	0.029412	60	60	8.5	39.919806	0.058824	0	0	4.882353	6.375924	0	12	4.970588	3.138088	0	8	0.088235	7.496939	-7	8
2537	11	36555360	36556050	690	1	40.937143	0.243053	0	60	0	0	60	60	103.238095	330.094429	0.214286	0	90	0.119048	0.32777	0	1	0.47619	1.485509	0	0	0.357143	1.393739	0	0	36.05698	2.548311	0	60	0	0	60	60	109.434783	328.342819	0.217391	0	679	0.108696	0.314696	0	1	0.434783	1.424425	0	0	0.326087	1.334239	0	0	36.521676	1.873988	0	60	0	0	60	60	107.106383	325.146337	0.212766	0	679	0.106383	0.311661	0	1	0.425532	1.410283	0	0	0.319149	1.320513	0	0	2	0	0	1	0.001447	0.30246	0.31259	0.099855	36.980057	0.140004	0	60	0	0	60	60	127.384615	354.149286	0.205128	0	698	0.128205	0.338688	0	1	0.512821	1.536774	0	5	0.384615	1.44396	0	4	37.11396	0.569314	0	60	0	0	60	60	124.2	350.159173	0.2	0	679	0.125	0.334932	0	1	0.5	1.519109	0	0	0.375	1.426624	0	0
2538	11	36560763	36561455	692	1	53.374286	0.484631	0	60	0	0	60	60	0.655172	4.989644	0.017241	0	0	0.12069	0.422091	0	0	0.310345	1.142587	0	0	0.189655	1.176628	0	0	52.051282	0.707262	0	60	0	0	60	60	0.666667	5.033223	0.017544	0	0	0.105263	0.409015	0	0	0.22807	0.963949	0	0	0.122807	1.070217	0	0	51.253602	1.328653	0	60	0	0	60	60	0.655172	4.989644	0.017241	0	0	0.12069	0.422091	0	0	0.224138	0.955925	0	0	0.103448	1.070983	0	0	2	2	0.002886	0	0	0.463203	0.721501	0	50.450142	1.308082	0	60	0	0	60	60	0	0	0	0	0	0.12963	0.436379	0	0	0.148148	0.737344	0	0	0.018519	0.879338	0	0	48.538462	0.773177	0	60	0	0	60	60	0	0	0	0	0	0.137255	0.44809	0	0	0.156863	0.758223	0	0	0.019608	0.905322	0	0
2539	11	37185850	37186573	723	1	66.154286	0.36174	0	59.652174	2.88926	0	60	60	0.376812	3.130032	0.014493	0	0	1.26087	1.389585	0	3	0.913043	0.680379	0	2	-0.347826	1.588804	-2	1	67.695157	0.53018	0	60	0	0	60	60	0	0	0	0	0	1.231884	1.405294	0	3	0.942029	0.661639	0	2	-0.289855	1.600565	-2	1	66.886897	1.502634	0	59.450704	4.628448	0	60	60	0	0	0	0	0	1.197183	1.400201	0	3	0.915493	0.670745	0	1	-0.28169	1.578273	-2	1	2	0	0	0	0	0.382597	0.553867	0.05663	66.005698	1.695362	0	59.442857	4.661392	0	60	60	0	0	0	0	0	1.214286	1.402822	0	3	0.928571	0.666408	0	1	-0.285714	1.589302	-2	1	63.396011	0.604635	0	60	0	0	60	60	0	0	0	0	0	1.149254	1.395379	0	3	1.074627	0.822292	0	2	-0.074627	1.681571	-2	1
2540	11	38033446	38034236	790	1	16.86	0.718443	0	60	0	0	60	60	0	0	0	0	0	1.263158	1.521772	0	3	0.631579	0.895081	0	2	-0.631579	1.460994	-2	1	12.253561	1.819288	0	60	0	0	60	60	0	0	0	0	0	1.411765	1.543487	0	3	0.705882	0.919559	0	2	-0.705882	1.531531	-2	1	11.176768	1.830785	0	60	0	0	60	60	0	0	0	0	0	1.96	1.513275	0	3	0.8	0.816497	0	2	-1.16	1.462874	-3	0	0	0	0	0	0	0.297092	0.972187	0	10.723647	1.151637	0	60	0	0	60	60	0	0	0	0	0	2.823529	0.951006	1	4	1	0.612372	0	2	-1.823529	1.074436	-3	-1	17.165242	1.1667	0	60	0	0	60	60	0	0	0	0	0	3.15	0.366348	3	4	0.95	0.686333	0	2	-2.2	0.894427	-4	-1
2541	11	38964928	38965769	841	1	4	0	1	60	0	0	60	60	0	0	0	0	0	0.5	0.57735	0	1	0	0	0	0	-0.5	0.57735	-1	0	7.344729	1.574155	0.168091	60	0	0	60	60	0	0	0	0	0	0.444444	0.726483	0	2	0	0	0	0	-0.444444	0.726483	-2	0	11.678529	4.548222	0.069988	60	0	0	60	60	0	0	0	0	0	0.277778	0.574513	0	1	0	0	0	0	-0.277778	0.574513	-1	0	0	0	0	2	0.002375	0.393112	0.958432	0	16.344729	2.503305	0	60	0	0	60	60	0	0	0	0	0	0.277778	0.574513	0	1	0	0	0	0	-0.277778	0.574513	-1	0	20.649573	1.123639	0	60	0	0	60	60	0	0	0	0	0	0.25	0.53161	0	1	0	0	0	0	-0.25	0.53161	-1	0
2542	11	39629899	39630787	888	1	3	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.051282	0.220887	1	60	0	0	60	60	0	0	0	0	0	0.25	0.5	0	1	0	0	0	0	-0.25	0.5	-1	0	3.625843	0.484177	1	60	0	0	60	60	0	0	0	0	0	0.25	0.5	0	1	0	0	0	0	-0.25	0.5	-1	0	0	0	0	2	0.00225	0.334083	0.338583	0	4	0	1	60	0	0	60	60	0	0	0	0	0	0.25	0.5	0	1	0	0	0	0	-0.25	0.5	-1	0	3.851852	0.355754	1	60	0	0	60	60	0	0	0	0	0	0.25	0.5	0	1	0	0	0	0	-0.25	0.5	-1	0
2543	11	40161692	40162616	924	1	57.04	0.713039	0	60	0	0	60	60	15.765625	89.769147	0.046875	0	0	2.90625	3.016982	0	7	0.84375	1.654419	0	4	-2.0625	2.46805	-5	0	55.435897	1.758496	0	60	0	0	60	60	16.015873	90.46769	0.047619	0	0	2.936508	3.026086	0	7	0.857143	1.664207	0	4	-2.079365	2.477652	-5	0	56.030238	1.791015	0	60	0	0	60	60	14.414286	85.8925	0.042857	0	0	2.985714	2.91171	0	6	1.028571	1.809567	0	4	-1.957143	2.516241	-5	0	2	0	0	1	0.001081	0.403243	0.078919	0.037838	56.387464	2.137625	0	60	0	0	60	60	16.274194	91.182787	0.048387	0	0	3.241935	2.94031	0	7	1.16129	1.883436	0	4	-2.080645	2.581767	-5	0	57.065527	0.335912	0	60	0	0	60	60	16.816667	92.665334	0.05	0	0	3.516667	2.867064	0	7	1.2	1.902719	0	4	-2.316667	2.606977	-6	0
2544	11	40835449	40836420	971	1	37.831429	0.631218	0	60	0	0	60	60	0	0	0	0	0	0.02439	0.156174	0	0	0	0	0	0	-0.02439	0.156174	0	0	39.165242	0.371929	0	60	0	0	60	60	0	0	0	0	0	0.025	0.158114	0	0	0	0	0	0	-0.025	0.158114	0	0	41.049332	2.15873	0	60	0	0	60	60	0	0	0	0	0	0.02	0.141421	0	0	0.02	0.141421	0	0	0	0.202031	0	0	2	0	0	2	0.002058	0.483539	1	0	43.569801	1.293986	0	60	0	0	60	60	0	0	0	0	0	0.020408	0.142857	0	0	0.020408	0.142857	0	0	0	0.204124	0	0	47.185185	0.819343	0	60	0	0	60	60	0	0	0	0	0	0.041667	0.201941	0	0	0.020833	0.144338	0	0	-0.020833	0.251767	0	0
2545	11	41301925	41302915	990	1	49.605714	0.489396	0	60	0	0	60	60	5.745098	30.408448	0.078431	0	0	7.607843	21.434625	0	18	4.215686	2.256668	1	7	-3.392157	21.315795	-15	7	45.698006	3.356013	0	60	0	0	60	60	5.634615	30.119389	0.076923	0	0	8.961538	23.360736	0	20	4.173077	2.255461	1	7	-4.788462	23.38454	-19	7	40.21875	11.831372	0	59.824742	1.726088	0	60	60	14.298969	110.762148	0.061856	0	0	15.381443	30.519271	0	78	2.340206	2.641364	0	7	-13.041237	31.12104	-78	5	2	0	0	0	0	0.356206	0	0.092836	44.760684	14.095582	0	60	0	0	60	60	18.564516	136.101291	0.064516	0	0	23.5	35.670969	0	79	1.596774	2.682424	0	7	-21.903226	35.916894	-79	4	56.521368	0.500256	0	60	0	0	60	60	19.183333	138.345244	0.066667	0	0	24.2	36.054008	0	79	1.283333	2.46392	0	4	-22.916667	36.081495	-79	4
2546	11	42018612	42019681	1069	2	16.397143	0.501565	0	60	0	0	60	60	0	0	0	0	0	0.058824	0.242536	0	0	1.470588	2.552392	0	5	1.411765	2.476359	0	4	11.478632	2.607456	0	60	0	0	60	60	0	0	0	0	0	0.066667	0.258199	0	0	1.666667	2.663689	0	5	1.6	2.585675	0	4	7.27451	3.382651	0.438842	60	0	0	60	60	0	0	0	0	0	0.066667	0.258199	0	0	1.666667	2.663689	0	5	1.6	2.585675	0	4	0	0	0	0	0	0.329907	0	0.058879	4.555556	0.497613	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	1.8	4.024922	0	9	1.8	4.024922	0	9	2.692308	0.726576	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2547	11	42067810	42068885	1075	2	41.128571	0.603747	0	60	0	0	60	60	0	0	0	0	0	0.090909	0.290803	0	0	0	0	0	0	-0.090909	0.290803	0	0	42.678063	0.783073	0	60	0	0	60	60	0	0	0	0	0	0.085106	0.282057	0	0	0	0	0	0	-0.085106	0.282057	0	0	41.880223	1.637033	0	60	0	0	60	60	90.6875	628.30143	0.020833	0	0	0.083333	0.27931	0	0	0	0	0	0	-0.083333	0.27931	0	0	2	0	0	0	0	0.3829	0.576208	0	39.937322	0.866225	0	60	0	0	60	60	103.642857	671.682482	0.02381	0	0	0.071429	0.260661	0	0	0	0	0	0	-0.071429	0.260661	0	0	40.561254	0.530318	0	60	0	0	60	60	103.642857	671.682482	0.02381	0	0	0.071429	0.260661	0	0	0	0	0	0	-0.071429	0.260661	0	0
2548	11	42455456	42456566	1110	2	4.722857	0.551417	0.948571	45.833333	22.453656	0	10	60	0	0	0	0	0	0	0	0	0	0.833333	1.169045	0	3	0.833333	1.169045	0	3	8.786325	1.256951	0.014245	55.833333	14.433757	0	60	60	1.25	4.330127	0.083333	0	0	0.083333	0.288675	0	0	0.5	0.904534	0	1	0.416667	0.900337	0	1	14.844424	5.726444	0.004496	58.076923	9.805807	0	60	60	60.153846	303.680449	0.076923	0	0	0.230769	0.815239	0	1	0.269231	0.666795	0	1	0.038462	1.076319	0	1	0	6	0.005401	4	0.0036	0.49685	1	0	22.082621	2.873825	0	58.076923	9.805807	0	60	60	60.153846	303.680449	0.076923	0	0	0.230769	0.815239	0	1	0.269231	0.666795	0	1	0.038462	1.076319	0	1	31.626781	3.94538	0	58.648649	8.219949	0	60	60	42.27027	254.597465	0.054054	0	0	0.243243	0.722857	0	1	0.216216	0.583816	0	1	-0.027027	0.927556	-1	1
2549	11	42993126	42994281	1155	2	58.485714	0.539098	0	60	0	0	60	60	0.721311	5.633623	0.016393	0	0	0.081967	0.331415	0	0	0	0	0	0	-0.081967	0.331415	0	0	56.874644	1.402533	0	60	0	0	60	60	44.04918	338.35447	0.032787	0	0	0.081967	0.331415	0	0	0	0	0	0	-0.081967	0.331415	0	0	56.953328	1.46454	0	60	0	0	60	60	39.514706	320.475602	0.029412	0	0	0.191176	1.011241	0	0	0	0	0	0	-0.191176	1.011241	0	0	2	0	0	0	0	0.433391	0.24654	0	58.407407	0.647502	0	60	0	0	60	60	44.783333	341.160834	0.033333	0	0	0.2	1.070403	0	0	0	0	0	0	-0.2	1.070403	0	0	58.054131	0.817612	0	60	0	0	60	60	42.650794	332.94343	0.031746	0	0	0.206349	1.049712	0	0	0	0	0	0	-0.206349	1.049712	0	0
2550	11	43757447	43758681	1234	2	25.551429	0.592635	0	60	0	0	60	60	5.62963	17.757226	0.111111	0	25	1.074074	4.795237	0	1	1.333333	0.620174	1	2	0.259259	4.703457	0	2	23.384615	1.266127	0	60	0	0	60	60	6.08	18.404981	0.12	0	25	1.16	4.980629	0	1	1.36	0.637704	1	2	0.2	4.890467	0	2	18.966828	3.318411	0	60	0	0	60	60	5.62963	17.757226	0.111111	0	25	2.074074	6.911117	0	1	1.296296	0.6688	1	2	-0.777778	6.891094	0	2	1	0	0	0	0	0.39919	0.080972	0	15.264957	1.448506	0	60	0	0	60	60	7.6	20.389368	0.15	0	25	2.7	7.980898	0	1	1.3	0.732695	0	2	-1.4	7.949843	-23	2	12.378917	1.149663	0	60	0	0	60	60	6.8	20.459717	0.133333	0	25	3.533333	9.132881	0	25	1.333333	0.816497	0	2	-2.2	9.104159	-23	2
2551	11	44153183	44154455	1272	2	37.608571	0.752026	0	60	0	0	60	60	105.692308	336.673601	0.102564	0	687	0.948718	1.450022	0	3	0.384615	0.711388	0	1	-0.564103	1.744086	-3	1	33.333333	2.119299	0	60	0	0	60	60	65.2	241.824921	0.075	0	0	0.975	1.440931	0	2	0.35	0.699817	0	1	-0.625	1.719981	-3	1	38.181319	3.789753	0	59.960784	0.280056	0	60	60	53.333333	215.058938	0.098039	0	0	0.941176	1.362524	0	2	0.294118	0.641689	0	1	-0.647059	1.585226	-2	1	2	0	0	0	0	0.458759	0.351925	0	42.282051	0.487199	0	60	0	0	60	60	47.27907	212.103785	0.093023	0	0	1.069767	1.420854	0	3	0.209302	0.514464	0	1	-0.860465	1.567245	-3	1	41.14245	0.972298	0	60	0	0	60	60	46.204545	209.744094	0.090909	0	0	1.090909	1.411221	0	3	0.204545	0.509425	0	1	-0.886364	1.558412	-3	1
2552	11	44470068	44471394	1326	2	12.162857	0.406668	0	55.857143	15.501152	0	60	60	0.285714	1.069045	0	0	0	0.5	0.94054	0	2	3.5	1.506397	0	4	3	1.467599	0	4	14.638177	0.481214	0	56.133333	14.975536	0	60	60	0.266667	1.032796	0	0	0	0.533333	0.915475	0	2	3.533333	1.45733	0	4	3	1.414214	0	4	13.599398	1.025257	0	56.133333	14.975536	0	60	60	0.266667	1.032796	0	0	0	0.533333	0.915475	0	2	3.533333	1.45733	0	4	3	1.414214	0	4	0	0	0	0	0	0.495102	0.327054	0	12.105413	0.307523	0	55.538462	16.086306	0	60	60	0.307692	1.1094	0	0	0	0.615385	0.960769	0	2	4.076923	0.27735	4	4	3.461538	0.77625	2	4	9.846154	2.397435	0.096866	55.166667	16.743158	0	60	60	0.333333	1.154701	0	0	0	0.666667	0.984732	0	2	4.083333	0.288675	4	4	3.416667	0.792961	2	4
2553	11	47817146	47818836	1690	2	25.585714	4.034567	0	60	0	0	60	60	2.8125	12.887697	0.0625	0	0	3.0625	3.991422	0	9	7.25	4.347784	0	10	4.1875	6.254998	-6	10	32.353276	0.778632	0	60	0	0	60	60	2.571429	12.331895	0.057143	0	0	2.657143	3.741208	0	9	7.714286	4.098575	0	11	5.057143	5.790168	-2	10	38.743499	5.733521	0	60	0	0	60	60	6.924528	39.122514	0.056604	0	0	1.90566	3.218123	0	8	8.132075	3.397045	0	10	6.226415	4.998621	-1	10	2	1	0.000591	1	0.000591	0.411591	0.525724	0.043761	44.638177	1.172358	0	60	0	0	60	60	7.808511	41.510941	0.06383	0	0	1.723404	3.041039	0	8	9.106383	2.077143	9	10	7.382979	3.81959	2	10	45.960114	2.274983	0	60	0	0	60	60	6.140351	37.707729	0.035088	0	0	1.508772	2.564335	0	4	7.385965	4.025607	0	10	5.877193	4.594524	-2	10
2554	11	48221638	48223358	1720	2	30.108571	0.610027	0	56.375	14.266473	0	60	60	1.125	4.605397	0.0625	0	0	21.0625	39.181906	0	98	2.4375	5.123869	0	6	-18.625	36.073178	-94	0	30.940171	0.237508	0	56.484848	14.055962	0	60	60	2.121212	7.300503	0.090909	0	0	20.424242	38.738732	0	98	2.363636	5.060992	0	6	-18.060606	35.652787	-94	0	35.573171	3.077281	0	56.319149	14.25102	0	60	60	1.489362	6.16749	0.06383	0	0	14.361702	33.652589	0	98	1.765957	4.379859	0	6	-12.595745	30.927446	-92	0	2	1	0.000581	0	0	0.374201	1	0	38.717949	0.450641	0	58.525	9.328719	0	60	60	1.175	5.705991	0.05	0	0	11.575	30.830294	0	60	1.725	4.668429	0	5	-9.85	27.813988	-72	0	42.074074	1.922851	0	58.717391	8.699075	0	60	60	1.021739	5.327034	0.043478	0	0	10.130435	28.949465	0	60	1.804348	4.435311	0	5	-8.326087	26.206067	-48	4
2555	11	48460689	48462461	1772	2	5	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0.4	0.547723	0	1	0.4	0.547723	0	1	5	0	1	60	0	0	60	60	0	0	0	0	0	0	0	0	0	0.4	0.547723	0	1	0.4	0.547723	0	1	2.795077	1.902948	1	55.857143	7.221001	0	43	60	0	0	0	0	0	0.142857	0.377964	0	1	3.428571	5.682052	0	15	3.285714	5.345225	0	14	0	3	0.001692	0	0	0.316413	0.889453	0	1.091168	0.288259	1	45.5	3.535534	0	43	48	0	0	0	0	0	0.5	0.707107	0	1	11	5.656854	7	15	10.5	4.949747	7	14	2.168091	0.374481	1	50.333333	8.736895	0	43	60	0	0	0	0	0	0.666667	0.57735	0	1	9.333333	4.932883	6	15	8.666667	4.725816	5	14
2556	11	48661930	48663737	1807	2	3.125714	0.332002	1	60	0	0	60	60	13.25	26.5	0.25	0	53	13	8.286535	7	25	15.5	3.511885	12	19	2.5	5.686241	-6	6	3	0	1	60	0	0	60	60	0	0	0	0	0	15	8.888194	8	25	16.666667	3.21455	13	19	1.666667	6.658328	-6	6	18.55832	13.354511	0.329464	59.413043	2.362448	0	60	60	0.717391	4.865585	0.021739	0	0	1.021739	4.181914	0	1	2.369565	4.26541	1	6	1.347826	2.282468	1	2	1	1	0.000553	1	0.000553	0.323562	0.847345	0.095686	36.951567	3.928714	0	59.4	2.387467	0	60	60	0.733333	4.91935	0.022222	0	0	0.866667	4.093232	0	0	2.133333	3.997727	1	2	1.266667	2.24013	1	1	44.148148	0.910724	0	59.425532	2.338196	0	60	60	0.702128	4.813545	0.021277	0	0	0.829787	4.007163	0	0	2.085106	3.916686	1	2	1.255319	2.191566	1	1
2557	11	49421852	49423799	1947	2	49.765714	2.331292	0	47.188679	10.133829	0	36	60	41.716981	235.837165	0.075472	0	0	0.698113	0.952424	0	1	0.396226	1.497942	0	1	-0.301887	1.749559	-1	1	45.333333	1.216553	0	48.958333	9.760882	0	39	60	10.895833	52.468933	0.0625	0	0	0.791667	1.352041	0	1	0.416667	1.568755	0	1	-0.375	2.058971	-1	1	33.062083	8.460971	0	50.528571	11.11693	0	38	60	12.714286	49.600766	0.1	0	2	0.842857	1.281255	0	1	0.428571	1.420057	0	1	-0.414286	1.884282	-1	1	2	0	0	5	0.002567	0.313142	0.23768	0.034394	21.518519	4.620955	0	52.909091	12.060689	0	37	60	25.909091	70.199432	0.181818	0	105	1.30303	1.686061	0	3	0.818182	1.991459	0	3	-0.484848	2.682364	-3	2	24.991453	0.092186	0	53.939394	11.866285	0	37	60	25.909091	70.199432	0.181818	0	105	1.272727	1.700601	0	3	0.818182	1.991459	0	3	-0.454545	2.682011	-3	2
2558	11	49495196	49497157	1961	2	15.814286	0.687441	0	52	6.721344	0	40	60	0	0	0	0	0	1.166667	1.581139	0	4	7.166667	4.488548	1	12	6	4.910972	0	12	16.05698	0.889399	0	51.857143	6.239277	0	45	60	0	0	0	0	0	1.190476	1.631534	0	4	6.142857	4.871198	0	12	4.952381	5.286551	0	12	19.549159	4.424702	0	51.333333	5.862933	0	44	60	0	0	0	0	0	1.071429	1.744578	0	3	3.095238	4.594851	0	12	2.02381	4.881464	-2	12	1	3	0.001529	2	0.001019	0.317533	0.931193	0	27.706553	1.670564	0	51.121212	4.532918	0	46	55	0	0	0	0	0	1.151515	1.804876	0	3	1.666667	3.488075	0	6	0.515152	3.767635	-3	4	32.34188	0.723038	0	50.764706	4.86832	0	44	55	0	0	0	0	0	1.205882	1.805369	0	3	1.617647	3.446691	0	6	0.411765	3.758769	-3	4
2559	11	50052940	50054965	2025	2	38.194286	1.746703	0	60	0	0	60	60	1.390244	5.365995	0.073171	0	0	5.780488	6.35418	0	16	2.682927	4.69808	0	5	-3.097561	7.793603	-14	3	31.145299	3.161189	0	60	0	0	60	60	1.540541	5.63518	0.081081	0	5	5.459459	6.291946	0	16	2.567568	4.349588	0	5	-2.891892	7.705639	-14	3	33.215096	2.825478	0	60	0	0	60	60	16.66	109.686866	0.08	0	0	4.62	5.642007	0	15	2.1	3.839909	0	5	-2.52	6.670801	-14	1	2	0	0	3	0.001481	0.429911	0.678677	0.01382	34.803419	0.644617	0	60	0	0	60	60	22.277778	129.237237	0.083333	0	5	5.388889	5.83721	1	16	2.722222	4.3465	0	5	-2.666667	7.418125	-14	2	30.991453	1.443185	0	60	0	0	60	60	22.514286	131.116107	0.057143	0	0	5.085714	5.689885	1	16	2.8	4.404543	0	5	-2.285714	7.282418	-14	2
2560	11	50393428	50395509	2081	2	43.002857	2.276702	0	60	0	0	60	60	50.653846	190.891704	0.076923	0	0	1.057692	3.195668	0	2	0.519231	1.40713	0	1	-0.538462	2.810774	-2	1	41.42735	1.204631	0	60	0	0	60	60	32.836735	133.668955	0.081633	0	0	1.204082	3.284938	0	2	0.469388	1.400923	0	1	-0.734694	2.834134	-2	1	49.696591	5.090924	0	59.104478	7.330167	0.014925	60	60	24.014925	114.93272	0.059701	0	0	0.985075	2.836411	0	2	0.343284	1.212963	0	1	-0.641791	2.435231	-2	0	2	1	0.00048	4	0.001921	0.366955	0	0.998559	54.575499	1.461652	0	60	0	0	60	60	10.578947	77.872365	0.035088	0	0	0.701754	1.43881	0	2	0.192982	0.718098	0	1	-0.508772	0.965897	-2	0	55.623932	1.383948	0	60	0	0	60	60	10.05	75.902351	0.033333	0	0	0.666667	1.410213	0	1	0.166667	0.692983	0	0	-0.5	0.929735	-2	0
