Index	Chr	Start	End	SV_size	SV_Cat	Info	L_Cov	L_Cov_sd	L_Cov_pro	L_Mapping_q	L_Mapping_q_sd	L_Mapping_pro	L_Mapping_10_percentile	L_Mapping_90_percentile	L_Soft	L_Soft_sd	L_Soft_pro	L_Soft_10_percentile	L_Soft_90_percentile	L_Del	L_Del_sd	L_Del_10_percentile	L_Del_90_percentile	L_Ins	L_Ins_sd	L_Ins_10_percentile	L_Ins_90_percentile	L_Diff	L_Diff_sd	L_Diff_10_percentile	L_Diff_90_percentile	LM_Cov	LM_Cov_sd	LM_Cov_pro	LM_Mapping_q	LM_Mapping_q_sd	LM_Mapping_pro	LM_Mapping_10_percentile	LM_Mapping_90_percentile	LM_Soft	LM_Soft_sd	LM_Soft_pro	LM_Soft_10_percentile	LM_Soft_90_percentile	LM_Del	LM_Del_sd	LM_Del_10_percentile	LM_Del_90_percentile	LM_Ins	LM_Ins_sd	LM_Ins_10_percentile	LM_Ins_90_percentile	LM_Diff	LM_Diff_sd	LM_Diff_10_percentile	LM_Diff_90_percentile	M_Cov	M_Cov_sd	M_Cov_pro	M_Mapping_q	M_Mapping_q_sd	M_Mapping_pro	M_Mapping_10_percentile	M_Mapping_90_percentile	M_Soft	M_Soft_sd	M_Soft_pro	M_Soft_10_percentile	M_Soft_90_percentile	M_Del	M_Del_sd	M_Del_10_percentile	M_Del_90_percentile	M_Ins	M_Ins_sd	M_Ins_10_percentile	M_Ins_90_percentile	M_Diff	M_Diff_sd	M_Diff_10_percentile	M_Diff_90_percentile	M_Cov_Cat	M_Homvar	M_Homvar_SV	M_Hetvar	M_Hetvar_SV	M_GCcontent	M_Sine_Line_Ltr_SV	M_Simple_Low_Satellite_SV	RM_Cov	RM_Cov_sd	RM_Cov_pro	RM_Mapping_q	RM_Mapping_q_sd	RM_Mapping_pro	RM_Mapping_10_percentile	RM_Mapping_90_percentile	RM_Soft	RM_Soft_sd	RM_Soft_pro	RM_Soft_10_percentile	RM_Soft_90_percentile	RM_Del	RM_Del_sd	RM_Del_10_percentile	RM_Del_90_percentile	RM_Ins	RM_Ins_sd	RM_Ins_10_percentile	RM_Ins_90_percentile	RM_Diff	RM_Diff_sd	RM_Diff_10_percentile	RM_Diff_90_percentile	R_Cov	R_Cov_sd	R_Cov_pro	R_Mapping_q	R_Mapping_q_sd	R_Mapping_pro	R_Mapping_10_percentile	R_Mapping_90_percentile	R_Soft	R_Soft_sd	R_Soft_pro	R_Soft_10_percentile	R_Soft_90_percentile	R_Del	R_Del_sd	R_Del_10_percentile	R_Del_90_percentile	R_Ins	R_Ins_sd	R_Ins_10_percentile	R_Ins_90_percentile	R_Diff	R_Diff_sd	R_Diff_10_percentile	R_Diff_90_percentile
1226	6	165722121	165732100	9979	2	yes	3	0	1	60	0	0	60	60	11.666667	20.207259	0.333333	0	35	3.333333	4.932883	0	9	1.333333	1.527525	0	3	-2	5.291503	-8	2	3.259259	0.438854	1	60	0	0	60	60	214.75	406.50164	0.5	0	824	2.75	4.193249	0	9	1.75	1.5	0	3	-1	4.760952	-8	2	2.703529	0.757302	1	59.5	1.414214	0	56	60	107.375	289.819125	0.25	0	824	1.625	3.020761	0	9	1.375	1.407886	0	3	-0.25	3.284161	-8	2	0	23	0.002305	6	0.000601	0.473246	0.248597	0.009218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.949686	1.605585	0.857143	62.222222	4.409586	0	60	70	201.111111	439.863457	0.222222	0	1275	0.666667	1	0	2	5.333333	5.87367	0	13	4.666667	4.949747	0	11
1227	6	165724666	165732132	7466	2	yes	1.057143	0.232448	1	60	0	0	60	60	206	412	0.25	0	824	0.75	0.5	0	1	1.75	1.5	0	3	1	1.154701	0	2	1	0	1	60	0	0	60	60	274.666667	475.736622	0.333333	0	824	0.666667	0.57735	0	1	1.333333	1.527525	0	3	0.666667	1.154701	0	2	1	0	1	60	0	0	60	60	274.666667	475.736622	0.333333	0	824	0.666667	0.57735	0	1	1.333333	1.527525	0	3	0.666667	1.154701	0	2	0	24	0.003214	5	0.00067	0.473015	0.252444	0.007098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32	1.925667	0.765714	62.222222	4.409586	0	60	70	201.111111	439.863457	0.222222	0	1275	0.666667	1	0	2	5.333333	5.87367	0	13	4.666667	4.949747	0	11
1228	6	167488070	167489576	1506	2	yes	11.494286	1.951774	0	60	0	0	60	60	387.952381	1034.090783	0.47619	0	1574	0.571429	1.36277	0	1	1.47619	0.980767	0	3	0.904762	1.300183	0	2	10	0	0.994286	60	0	0	60	60	543.133333	1198.886857	0.666667	0	1602	0.066667	0.258199	0	0	1.333333	1.046536	0	3	1.266667	0.96115	0	3	10	0	0.998673	60	0	0	60	60	543.133333	1198.886857	0.666667	0	1602	0.066667	0.258199	0	0	1.333333	1.046536	0	3	1.266667	0.96115	0	3	0	13	0.008626	17	0.011281	0.407432	0.810219	0.021898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.545714	11.075512	0.254286	59.209302	3.440364	0	60	60	102.976744	403.140735	0.116279	0	104	0.116279	0.324353	0	1	1.023256	1.011561	0	2	0.906977	1.087022	0	2
1230	6	169905557	169905650	93	0	asm	34.874286	3.808627	0.011429	60	0	0	60	60	0.365854	2.342606	0.02439	0	0	71.756098	30.080542	0	84	0.463415	0.504854	0	1	-71.292683	30.099206	-84	0	5.157895	12.472366	0.852632	60	0	0	60	60	0.428571	2.535463	0.028571	0	0	84.057143	0.338062	84	84	0.457143	0.505433	0	1	-83.6	0.553066	-84	-83	5.157895	12.472366	0.852632	60	0	0	60	60	0.428571	2.535463	0.028571	0	0	84.057143	0.338062	84	84	0.457143	0.505433	0	1	-83.6	0.553066	-84	-83	0	0	0	0	0	0.382979	1	0	5.157895	12.472366	0.852632	60	0	0	60	60	0.428571	2.535463	0.028571	0	0	84.057143	0.338062	84	84	0.457143	0.505433	0	1	-83.6	0.553066	-84	-83	35.270655	0.563884	0	60	0	0	60	60	0.405405	2.465985	0.027027	0	0	79.513514	19.272349	84	84	0.432432	0.502247	0	1	-79.081081	19.172287	-84	-83
1231	7	1185064	1187654	2590	2	asm	5.568571	0.495985	0.431429	60	0	0	60	60	515.210526	1153.145677	0.210526	0	1872	0.157895	0.374634	0	1	1.736842	7.332137	0	1	1.578947	7.381025	-1	1	1.182336	0.835516	1	57.631579	10.323708	0	60	60	515.210526	1153.145677	0.210526	0	1872	0.105263	0.315302	0	1	1.736842	7.332137	0	1	1.631579	7.365162	-1	1	1.171582	0.811574	1	57.631579	10.323708	0	60	60	515.210526	1153.145677	0.210526	0	1872	0.105263	0.315302	0	1	1.736842	7.332137	0	1	1.631579	7.365162	-1	1	0	0	0	6	0.002316	0.671941	0	0.039367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.425714	0.495159	0	60	0	0	60	60	783	950.77238	0.722222	0	2536	4.944444	1.551933	3	7	4.055556	7.463418	0	17	-0.888889	6.833214	-6	12
1233	7	3467459	3467519	60	0	asm	52.145714	2.735508	0	60	0	0	60	60	3.438596	13.384449	0.087719	0	4	35.701754	24.680071	2	64	3.175439	4.371673	0	8	-32.526316	21.460183	-59	-2	24.790323	11.122473	0	60	0	0	60	60	3.322034	13.166625	0.084746	0	4	34.423729	25.198661	2	64	3.067797	4.334562	0	8	-31.355932	21.997463	-59	-2	24.790323	11.122473	0	60	0	0	60	60	3.322034	13.166625	0.084746	0	4	34.423729	25.198661	2	64	3.067797	4.334562	0	8	-31.355932	21.997463	-59	-2	1	0	0	2	0.032787	0.393443	0	0	24.790323	11.122473	0	60	0	0	60	60	3.322034	13.166625	0.084746	0	4	34.423729	25.198661	2	64	3.067797	4.334562	0	8	-31.355932	21.997463	-59	-2	50.752137	1.345294	0	60	0	0	60	60	3.258621	13.272528	0.068966	0	0	34.948276	25.092406	2	64	3.310345	4.453293	0	8	-31.637931	22.195857	-59	-1
1235	7	7593233	7593366	133	1	yes	19.854286	0.618642	0	60	0	0	60	60	405.5	868.994041	0.272727	0	2102	0.045455	0.213201	0	0	12.318182	19.17187	0	14	12.272727	19.168878	0	14	13.274074	0.447708	0	60	0	0	60	60	0	0	0	0	0	0.066667	0.258199	0	0	14.333333	23.224576	0	14	14.266667	23.227037	0	14	13.274074	0.447708	0	60	0	0	60	60	0	0	0	0	0	0.066667	0.258199	0	0	14.333333	23.224576	0	14	14.266667	23.227037	0	14	0	0	0	0	0	0.380597	0	0	13.274074	0.447708	0	60	0	0	60	60	0	0	0	0	0	0.066667	0.258199	0	0	14.333333	23.224576	0	14	14.266667	23.227037	0	14	14.988604	0.767099	0	60	0	0	60	60	179.818182	647.284778	0.136364	0	20	0.090909	0.294245	0	0	4.818182	6.551164	0	14	4.727273	6.526005	0	14
1236	7	8698628	8698846	218	1	asm	1	0	1	58.333333	7.071068	0	60	60	18.833333	79.903066	0.055556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	58.333333	7.071068	0	60	60	18.833333	79.903066	0.055556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	58.333333	7.071068	0	60	60	18.833333	79.903066	0.055556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0.109589	9	0.041096	0.342466	0	0.105023	1	0	1	58.333333	7.071068	0	60	60	18.833333	79.903066	0.055556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.997143	0.751307	0	60	0	0	60	60	498.75	516.706867	0.85	0	1182	0.95	3.332061	0	1	6.5	6.653056	0	16	5.55	6.125658	0	15
1237	7	9634606	9635977	1371	2	asm	8.165714	0.886687	0	60	0	0	60	60	291.65625	643.566104	0.25	0	1089	3.9375	2.993946	0	9	1.96875	1.177323	0	3	-1.96875	2.416134	-6	1	7	0	0.868571	60	0	0	60	60	319.275862	670.817034	0.241379	0	1535	3.862069	2.899805	0	9	2.034483	1.148998	0	3	-1.827586	2.361431	-6	2	7	0	0.966472	60	0	0	60	60	319.275862	670.817034	0.241379	0	1535	3.862069	2.899805	0	9	2.034483	1.148998	0	3	-1.827586	2.361431	-6	2	0	10	0.007289	63	0.045918	0.388484	0.973761	0.01895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.362857	0.54829	0	60	0	0	60	60	816.806452	855.908617	0.709677	0	1523	0.967742	0.179605	1	1	0	0	0	0	-0.967742	0.179605	-1	-1
1238	7	9634634	9635977	1343	2	asm	8.005714	0.902065	0	60	0	0	60	60	291.65625	643.566104	0.25	0	1089	3.9375	2.993946	0	9	1.96875	1.177323	0	3	-1.96875	2.416134	-6	1	7	0	0.948571	60	0	0	60	60	319.275862	670.817034	0.241379	0	1535	3.862069	2.899805	0	9	2.034483	1.148998	0	3	-1.827586	2.361431	-6	2	7	0	0.986607	60	0	0	60	60	319.275862	670.817034	0.241379	0	1535	3.862069	2.899805	0	9	2.034483	1.148998	0	3	-1.827586	2.361431	-6	2	0	9	0.006696	63	0.046875	0.386161	0.973214	0.019345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.362857	0.54829	0	60	0	0	60	60	816.806452	855.908617	0.709677	0	1523	0.967742	0.179605	1	1	0	0	0	0	-0.967742	0.179605	-1	-1
1239	7	9647960	9648091	131	1	asm	12.882857	2.900547	0.028571	60	0	0	60	60	169.4	508.432721	0.25	0	201	2.7	3.310271	0	7	0.05	0.223607	0	0	-2.65	3.265046	-7	0	4.77551	2.917371	0.810606	60	0	0	60	60	825.705882	1268.49112	0.529412	0	3469	1.764706	2.077541	0	7	4.235294	4.115966	0	8	2.470588	5.489964	-7	8	4.77551	2.917371	0.810606	60	0	0	60	60	825.705882	1268.49112	0.529412	0	3469	1.764706	2.077541	0	7	4.235294	4.115966	0	8	2.470588	5.489964	-7	8	0	2	0.015152	1	0.007576	0.166667	0	1	4.77551	2.917371	0.810606	60	0	0	60	60	825.705882	1268.49112	0.529412	0	3469	1.764706	2.077541	0	7	4.235294	4.115966	0	8	2.470588	5.489964	-7	8	17.968661	1.149727	0	60	0	0	60	60	522.952381	1143.595885	0.428571	0	2277	1.095238	1.220851	0	1	3.428571	4.05674	0	8	2.333333	4.498148	-1	7
1240	7	10504299	10506133	1834	2	asm	6.154286	1.413878	0.434286	60	0	0	60	60	322.75	799.853005	0.2	0	1487	0.75	1.292692	0	3	11.25	19.991775	0	45	10.5	18.782691	0	42	4.473684	0.512989	1	60	0	0	60	60	403.4375	880.707819	0.25	0	1645	0.6875	1.138347	0	3	11.25	20.124612	0	45	10.5625	19.0472	0	43	4.473684	0.512989	1	60	0	0	60	60	403.4375	880.707819	0.25	0	1645	0.6875	1.138347	0	3	11.25	20.124612	0	45	10.5625	19.0472	0	43	0	0	0	7	0.003815	0.657221	0.009809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.24	1.00691	0	60	0	0	60	60	878.111111	1199.622926	0.611111	0	3389	7.166667	6.653173	0	15	0	0	0	0	-7.166667	6.653173	-15	0
1241	7	12024203	12024499	296	1	asm	32.2	3.885171	0	60.784314	2.715244	0	60	60	552.921569	899.440823	0.45098	0	1578	0.196078	0.490698	0	1	0.078431	0.271524	0	0	-0.117647	0.325396	-1	0	25.302326	0.831948	0.855219	59.52381	9.86553	0.02381	60	60	671.285714	951.446531	0.547619	0	1589	0.238095	0.532345	0	1	0.095238	0.297102	0	0	-0.142857	0.354169	-1	0	25.302326	0.831948	0.855219	59.52381	9.86553	0.02381	60	60	671.285714	951.446531	0.547619	0	1589	0.238095	0.532345	0	1	0.095238	0.297102	0	0	-0.142857	0.354169	-1	0	0	9	0.030303	14	0.047138	0.542088	1	0	25.302326	0.831948	0.855219	59.52381	9.86553	0.02381	60	60	671.285714	951.446531	0.547619	0	1589	0.238095	0.532345	0	1	0.095238	0.297102	0	0	-0.142857	0.354169	-1	0	14.628571	1.983972	0	58.571429	9.258201	0.02381	60	60	368.166667	651.943732	0.333333	0	1715	1.214286	2.513725	0	3	0.809524	0.633923	0	2	-0.404762	2.263814	-2	1
1242	7	12024230	12024499	269	1	asm	31.414286	4.064991	0	60.784314	2.715244	0	60	60	552.921569	899.440823	0.45098	0	1578	0.196078	0.490698	0	1	0.078431	0.271524	0	0	-0.117647	0.325396	-1	0	24.375	0.5	0.940741	59.512195	9.987797	0.02439	60	60	687.658537	957.257218	0.560976	0	1589	0.243902	0.53761	0	1	0.097561	0.300406	0	0	-0.146341	0.357839	-1	0	24.375	0.5	0.940741	59.512195	9.987797	0.02439	60	60	687.658537	957.257218	0.560976	0	1589	0.243902	0.53761	0	1	0.097561	0.300406	0	0	-0.146341	0.357839	-1	0	0	8	0.02963	14	0.051852	0.57037	1	0	24.375	0.5	0.940741	59.512195	9.987797	0.02439	60	60	687.658537	957.257218	0.560976	0	1589	0.243902	0.53761	0	1	0.097561	0.300406	0	0	-0.146341	0.357839	-1	0	14.628571	1.983972	0	58.571429	9.258201	0.02381	60	60	368.166667	651.943732	0.333333	0	1715	1.214286	2.513725	0	3	0.809524	0.633923	0	2	-0.404762	2.263814	-2	1
1243	7	13022101	13028550	6449	2	yes	41.028571	0.885597	0	60	0	0	60	60	98.62	257.553077	0.3	0	231	0.12	0.328261	0	1	0.02	0.141421	0	0	-0.1	0.364216	-1	0	28.34188	1.780028	0	60	0	0	60	60	104.914894	264.546604	0.319149	0	245	0.085106	0.282057	0	0	0.021277	0.145865	0	0	-0.06383	0.323315	0	0	17.239033	7.598954	0	59.761194	1.954711	0	60	60	74.61194	225.832397	0.253731	0	222	0.104478	0.308188	0	1	0.014925	0.122169	0	0	-0.089552	0.33626	-1	0	1	0	0	0	0	0.369147	0.377829	0	15.279202	0.449248	0	60	0	0	60	60	2.4375	9.75	0.0625	0	0	0.1875	0.403113	0	1	0	0	0	0	-0.1875	0.403113	-1	0	21.22792	5.606569	0	59.962264	0.274721	0	60	60	149.358491	635.720914	0.075472	0	0	0.056604	0.233295	0	0	0	0	0	0	-0.056604	0.233295	0	0
1244	7	13676922	13677002	80	0	asm	28.728571	0.445333	0	60	0	0	60	60	4.241379	12.877597	0.103448	0	36	80.103448	0.309934	80	81	0	0	0	0	-80.103448	0.309934	-81	-80	0.707317	4.500995	0.97561	60	0	0	60	60	4.241379	12.877597	0.103448	0	36	80.103448	0.309934	80	81	0	0	0	0	-80.103448	0.309934	-81	-80	0.707317	4.500995	0.97561	60	0	0	60	60	4.241379	12.877597	0.103448	0	36	80.103448	0.309934	80	81	0	0	0	0	-80.103448	0.309934	-81	-80	0	0	0	3	0.037037	0.333333	0	0	0.707317	4.500995	0.97561	60	0	0	60	60	4.241379	12.877597	0.103448	0	36	80.103448	0.309934	80	81	0	0	0	0	-80.103448	0.309934	-81	-80	31.401709	1.803456	0.002849	58.1875	10.253048	0	60	60	5.78125	16.003496	0.125	0	36	72.59375	23.724031	80	80	0	0	0	0	-72.59375	23.724031	-80	-80
1245	7	14449040	14449361	321	1	asm	21.76	0.427695	0	60	0	0	60	60	319.875	657.068279	0.583333	0	440	0.291667	0.550033	0	1	1.041667	0.954585	0	2	0.75	0.896854	0	2	3.805907	4.721512	0.791925	51.428571	21.380899	0.142857	0	60	274.178571	617.066	0.5	0	440	0.285714	0.534522	0	1	0.964286	0.961563	0	2	0.678571	0.862965	0	2	3.805907	4.721512	0.791925	51.428571	21.380899	0.142857	0	60	274.178571	617.066	0.5	0	440	0.285714	0.534522	0	1	0.964286	0.961563	0	2	0.678571	0.862965	0	2	0	0	0	3	0.009317	0.562112	0.965839	0	3.805907	4.721512	0.791925	51.428571	21.380899	0.142857	0	60	274.178571	617.066	0.5	0	440	0.285714	0.534522	0	1	0.964286	0.961563	0	2	0.678571	0.862965	0	2	3.327635	0.553746	1	60	0	0	60	60	98.333333	417.193001	0.055556	0	0	0.888889	1.906302	0	5	1	1.714986	0	4	0.111111	1.07861	-1	1
1246	7	14451238	14451430	192	1	asm	9.231429	0.422349	0	60	0	0	60	60	236.4375	533.230528	0.1875	0	1022	2.625	2.47319	0	5	0.875	1.627882	0	4	-1.75	2.32379	-5	0	6.463918	1.115708	0.015464	60	0	0	60	60	273.5625	536.34056	0.25	0	1022	2.625	2.47319	0	5	0.875	1.627882	0	4	-1.75	2.32379	-5	0	6.463918	1.115708	0.015464	60	0	0	60	60	273.5625	536.34056	0.25	0	1022	2.625	2.47319	0	5	0.875	1.627882	0	4	-1.75	2.32379	-5	0	0	0	0	2	0.010363	0.321244	0.663212	0	6.463918	1.115708	0.015464	60	0	0	60	60	273.5625	536.34056	0.25	0	1022	2.625	2.47319	0	5	0.875	1.627882	0	4	-1.75	2.32379	-5	0	11.669516	2.139201	0	60	0	0	60	60	361	900.179275	0.217391	0	1251	0.826087	0.716822	0	2	0.130435	0.457697	0	0	-0.695652	0.76484	-2	0
1247	7	14451264	14451430	166	1	yes	9.157143	0.364456	0	60	0	0	60	60	236.4375	533.230528	0.1875	0	1022	2.625	2.47319	0	5	0.875	1.627882	0	4	-1.75	2.32379	-5	0	6.071429	0.531312	0.017857	60	0	0	60	60	273.5625	536.34056	0.25	0	1022	2.625	2.47319	0	5	0.875	1.627882	0	4	-1.75	2.32379	-5	0	6.071429	0.531312	0.017857	60	0	0	60	60	273.5625	536.34056	0.25	0	1022	2.625	2.47319	0	5	0.875	1.627882	0	4	-1.75	2.32379	-5	0	0	0	0	1	0.005988	0.311377	0.610778	0	6.071429	0.531312	0.017857	60	0	0	60	60	273.5625	536.34056	0.25	0	1022	2.625	2.47319	0	5	0.875	1.627882	0	4	-1.75	2.32379	-5	0	11.669516	2.139201	0	60	0	0	60	60	361	900.179275	0.217391	0	1251	0.826087	0.716822	0	2	0.130435	0.457697	0	0	-0.695652	0.76484	-2	0
1248	7	15885449	15885866	417	1	asm	45.482857	1.603539	0	60	0	0	60	60	303.470588	539.560019	0.372549	0	1168	0.666667	2.446767	0	1	2.294118	2.317707	0	4	1.627451	3.085196	0	4	25.883191	2.312828	0	60	0	0	60	60	329.297872	554.752625	0.404255	0	1525	0.893617	2.752343	0	2	2.489362	2.311336	0	4	1.595745	3.474501	-1	4	25.902148	2.116798	0	60	0	0	60	60	329.297872	554.752625	0.404255	0	1525	0.893617	2.752343	0	2	2.489362	2.311336	0	4	1.595745	3.474501	-1	4	1	0	0	1	0.002392	0.380383	0.277512	0.064593	25.592593	0.492053	0	60	0	0	60	60	41.074074	186.11802	0.074074	0	3	1.37037	3.553418	0	4	4.148148	1.350319	4	4	2.777778	4.088759	0	4	28.401709	0.600854	0	60	0	0	60	60	106.893617	382.330624	0.106383	0	144	4.276596	6.936677	0	17	3.702128	5.590811	0	8	-0.574468	7.586443	-16	4
1250	7	18826082	18826409	327	1	asm	1.857143	0.481334	1	45	30	0.25	0	60	0	0	0	0	0	17.75	10.812801	8	29	1.25	0.5	1	2	-16.5	10.472185	-27	-7	0.917949	0.275149	1	40	34.641016	0.333333	0	60	0	0	0	0	0	19.333333	13.428825	4	29	4.333333	4.932883	1	10	-15	18.248288	-27	6	0.917949	0.275149	1	40	34.641016	0.333333	0	60	0	0	0	0	0	19.333333	13.428825	4	29	4.333333	4.932883	1	10	-15	18.248288	-27	6	0	3	0.009146	6	0.018293	0.472561	0	0.573171	0.917949	0.275149	1	40	34.641016	0.333333	0	60	0	0	0	0	0	19.333333	13.428825	4	29	4.333333	4.932883	1	10	-15	18.248288	-27	6	4.698006	1.612441	0.498575	60	0	0	60	60	521.666667	1277.817149	0.166667	0	3130	1.166667	1.834848	0	4	5.5	5.319774	0	11	4.333333	4.226898	0	10
1251	7	18826093	18826443	350	1	asm	1.765714	0.532036	1	45	30	0.25	0	60	0	0	0	0	0	17.75	10.812801	8	29	1.25	0.5	1	2	-16.5	10.472185	-27	-7	1.073733	0.365277	1	45	30	0.25	0	60	782.5	1565	0.25	0	3130	14.5	14.617341	0	29	5.75	4.924429	1	10	-8.75	19.44865	-27	10	1.077982	0.369795	1	45	30	0.25	0	60	782.5	1565	0.25	0	3130	14.5	14.617341	0	29	5.75	4.924429	1	10	-8.75	19.44865	-27	10	0	5	0.014245	6	0.017094	0.470085	0	0.60114	1.077982	0.369795	1	45	30	0.25	0	60	782.5	1565	0.25	0	3130	14.5	14.617341	0	29	5.75	4.924429	1	10	-8.75	19.44865	-27	10	5.116809	1.29638	0.401709	60	0	0	60	60	521.666667	1277.817149	0.166667	0	3130	1.166667	1.834848	0	4	5.5	5.319774	0	11	4.333333	4.226898	0	10
1252	7	22434800	22436760	1960	2	yes	26.042857	1.032921	0	60	0	0	60	60	669.613636	1058.180585	0.568182	0	1863	0.545455	1.437934	0	2	0.068182	0.452267	0	0	-0.477273	1.532419	-2	0	25	0	0.985714	60	0	0	60	60	718.609756	1080.572901	0.609756	0	1863	0.512195	1.43391	0	2	0.073171	0.468521	0	0	-0.439024	1.533766	-2	0	25	0	0.99745	60	0	0	60	60	718.609756	1080.572901	0.609756	0	1863	0.512195	1.43391	0	2	0.073171	0.468521	0	0	-0.439024	1.533766	-2	0	0	19	0.009689	7	0.00357	0.446201	0.161652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.408571	1.007954	0	60	0	0	60	60	330.6	686.37746	0.377778	0	1035	0.933333	2.178406	0	2	0.088889	0.287799	0	0	-0.844444	2.0221	-2	0
1253	7	22602931	22603089	158	1	asm	25.451429	0.648282	0	60	0	0	60	60	1	5.196152	0.037037	0	0	2.62963	2.676797	0	7	1.407407	0.843949	0	2	-1.222222	2.292686	-4	1	26	0	0	60	0	0	60	60	1	5.196152	0.037037	0	0	2.62963	2.676797	0	7	1.407407	0.843949	0	2	-1.222222	2.292686	-4	1	26	0	0	60	0	0	60	60	1	5.196152	0.037037	0	0	2.62963	2.676797	0	7	1.407407	0.843949	0	2	-1.222222	2.292686	-4	1	1	1	0.006289	0	0	0.484277	0	0	26	0	0	60	0	0	60	60	1	5.196152	0.037037	0	0	2.62963	2.676797	0	7	1.407407	0.843949	0	2	-1.222222	2.292686	-4	1	28.105413	1.338549	0	60	0	0	60	60	3.064516	12.989574	0.064516	0	0	2.354839	2.601902	0	5	1.322581	0.871286	0	2	-1.032258	2.19824	-4	1
1254	7	23095966	23096018	52	0	asm	34.002857	0.548499	0	60	0	0	60	60	2.842105	10.108937	0.078947	0	0	47.105263	18.495857	1	58	5.052632	6.517948	0	17	-42.052632	19.932247	-56	0	1.296296	6.287543	0.962963	60	0	0	60	60	3.085714	10.50874	0.085714	0	0	51.057143	12.984024	52	58	4.542857	6.12297	0	15	-46.514286	12.975931	-56	-36	1.296296	6.287543	0.962963	60	0	0	60	60	3.085714	10.50874	0.085714	0	0	51.057143	12.984024	52	58	4.542857	6.12297	0	15	-46.514286	12.975931	-56	-36	0	10	0.188679	7	0.132075	0.339623	1	0	1.296296	6.287543	0.962963	60	0	0	60	60	3.085714	10.50874	0.085714	0	0	51.057143	12.984024	52	58	4.542857	6.12297	0	15	-46.514286	12.975931	-56	-36	31.669516	1.769313	0.002849	59.871795	0.800641	0	60	60	1.487179	7.563318	0.051282	0	0	46.076923	19.346405	0	58	4.307692	5.969897	0	15	-41.769231	18.801542	-56	0
1255	7	24038161	24040070	1909	2	yes	14.137143	0.929333	0	60	0	0	60	60	0	0	0	0	0	0.533333	0.743223	0	2	0	0	0	0	-0.533333	0.743223	-2	0	15.102564	0.322081	0	60	0	0	60	60	0	0	0	0	0	0.5	0.730297	0	2	0	0	0	0	-0.5	0.730297	-2	0	16.308216	0.996712	0	60	0	0	60	60	0	0	0	0	0	0.4	0.680557	0	1	0	0	0	0	-0.4	0.680557	-2	0	1	0	0	0	0	0.365445	0.316754	0.016754	15.287749	0.680204	0	60	0	0	60	60	0	0	0	0	0	0.470588	0.71743	0	2	0	0	0	0	-0.470588	0.71743	-2	0	14.435897	0.496582	0	60	0	0	60	60	0	0	0	0	0	0.533333	0.743223	0	2	0	0	0	0	-0.533333	0.743223	-2	0
1256	7	25044601	25044930	329	1	yes	34.491429	1.059105	0	60	0	0	60	60	1148.65625	1380.958607	0.515625	0	3480	1.140625	3.186615	0	10	1.1875	3.398763	0	10	0.046875	0.547134	0	0	33	0	0.957576	59.032258	7.620008	0.016129	60	60	1185.709677	1387.414122	0.532258	0	3480	1.177419	3.231627	0	10	1.225806	3.447115	0	10	0.048387	0.555964	0	0	33	0	0.957576	59.032258	7.620008	0.016129	60	60	1185.709677	1387.414122	0.532258	0	3480	1.177419	3.231627	0	10	1.225806	3.447115	0	10	0.048387	0.555964	0	0	0	12	0.036364	11	0.033333	0.548485	0.942424	0	33	0	0.957576	59.032258	7.620008	0.016129	60	60	1185.709677	1387.414122	0.532258	0	3480	1.177419	3.231627	0	10	1.225806	3.447115	0	10	0.048387	0.555964	0	0	30.422857	1.556406	0	60	0	0	60	60	513.181818	834.898684	0.424242	0	1654	0.833333	1.819411	0	4	1.606061	2.676845	0	4	0.772727	1.596105	0	1
